ID,Cohort,Age,Acert,Year,Capture,Exclude,Treatment,Mass,Leg,Teeth,Repro,Parturition,PYsex,PYid,SurvLPY,SurvWN,PYLastObs,PYFound,Dead,HRDead,CaptDay,AgeC,CohortStart,CohortDay,Cond,PCond,PMass,mGain,Eff,PEff,DaysObs,xMed,indVeg7,indDens7,indWin7,indVeg21,indDens21,indWin21,mLeg,mMass,mMGain,mCond,nFem,nka,nSA,nPrime,PropPrime,Ratio,PRatio
78,1998,13,4,2011,2011-06-27,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2011-05-31,06-2011,1,0,178,5,2010-08-01,NA,NA,NA,NA,NA,1,0,17,37958,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
80,1996,14,4,2008,2008-08-25,0,0,29.5,524,2,0,NA,NA,NA,NA,NA,NA,NA,1,0,238,5,2007-08-01,NA,1.4064498465968591,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.56756756756755,27,0.7884615384615384,0.8873778813049912,37,24,13,7,0.2916666666666667,0.35135135135135137,NA
80,1996,15,4,2009,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2009-08-31,09-2009,1,0,NA,5,2008-08-01,NA,NA,1.4064498465968591,29.5,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
80,1996,16,4,2010,2010-10-21,0,0,29.5,534,1,1,2010-01-20,1,281,1,0,2011-07-31,07-2011,1,0,294,5,2009-08-01,173,0.934533357578657,NA,NA,NA,2,1,43,37774.5,390.84154325135773,6.064766393442623,40,703.3205156037852,6.221818181818182,77,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
80,1996,17,4,2011,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2011-05-31,06-2011,1,0,NA,5,2010-08-01,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
81,2001,7,4,2008,2008-08-26,0,0,29,510,4,1,2007-12-16,1,82,1,1,NA,NA,1,0,239,4,2007-08-01,138,1.8786270992188692,1.5304090930064818,31.25,-2.25,3,NA,NA,NA,NA,NA,25,NA,4.453172413793103,66,511.56756756756755,27,0.7884615384615384,0.8873778813049912,37,24,13,7,0.2916666666666667,0.35135135135135137,NA
81,2001,8,4,2009,2009-09-03,0,0,29.75,520,4,1,2009-01-09,1,128,1,1,NA,NA,1,0,246,4,2008-08-01,162,1.698731079651495,1.8786270992188692,29,0.75,3,3,NA,NA,NA,4.442049180327869,30,618.9506588508407,5.644396464646465,76,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
81,2001,9,4,2010,2010-10-25,0,0,NA,533,3,1,2010-01-29,1,289,1,1,NA,NA,1,0,298,4,2009-08-01,182,NA,1.698731079651495,29.75,NA,3,3,33,37653.5,395.4960022749673,6.042893442622951,46,709.0752816009693,6.26484090909091,78,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
81,2001,10,4,2011,2011-11-01,0,0,30,537,3,1,2011-01-10,2,449,1,0,2011-11-30,11-2011,1,0,305,NA,2010-08-01,163,0.9957000871162848,0.23229703135814672,29.25,0.75,2,3,25,37681.5,375.48901772259615,6.618696721311475,46,618.7120871493386,5.046110831234257,79,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
81,2001,11,4,2012,NA,0,0,NA,NA,NA,1,NA,NA,NA,1,0,2012-10-31,11-2012,1,0,NA,5,2011-08-01,NA,NA,0.9957000871162848,30,NA,2,2,79,37696.5,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
81,2001,12,4,2013,2013-08-17,0,0,28,546,3,0,NA,NA,NA,NA,NA,NA,NA,1,0,229,5,2012-08-01,NA,-0.2444608268332617,NA,NA,NA,0,2,46,37693.5,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
81,2001,13,4,2014,2014-08-09,0,0,30.5,544,2,1,2014-01-05,1,700,1,0,2014-11-30,11-2014,1,0,221,5,2013-08-01,158,0.8701630728720466,NA,NA,NA,2,0,59,37712,154.0332301948598,4.2195,30,210.93019139944022,3.365712121212121,62,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
81,2001,14,4,2015,2015-08-01,0,0,29.25,547,1,1,NA,NA,NA,0,0,NA,NA,1,0,213,5,2014-08-01,NA,0.23229703135814672,NA,NA,NA,1,2,65,37746,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
81,2001,15,4,2016,2016-12-02,0,0,31.25,536,1,1,2016-04-17,1,1002,1,0,2017-02-28,02-2017,1,0,337,5,2015-08-01,261,1.5304090930064818,0.8701630728720466,30.5,0.75,2,1,53,37750.5,206.33616574186385,2.6839268292682927,71,261.255184307416,2.5435919395465993,69,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
81,2001,16,4,2017,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,0,NA,5,2016-08-01,NA,NA,-0.2444608268332617,28,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
85,2001,9,4,2010,2010-07-19,0,1,32,546,4,1,2009-11-16,1,196,1,2,NA,NA,1,0,200,4,2009-08-01,108,1.3528661013327092,0.8960711348166822,31.75,0.25,2,NA,54,37333.5,379.64518320793275,5.923549180327869,29,655.7941196905663,6.061790931989925,85,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
85,2001,10,4,2011,2011-08-08,0,2,31.75,554,2,1,2010-12-09,2,385,1,0,2011-08-31,08-2011,1,0,220,NA,2010-08-01,131,0.8960711348166822,NA,NA,NA,2,2,19,37280,375.41984733624935,6.587292181069959,43,667.7058586478519,5.12098743718593,79,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
86,2009,3,1,2012,2012-08-28,0,0,23.25,497,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,3,2011-08-01,NA,-0.11992272997447205,NA,NA,NA,0,NA,81,37351,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
86,2009,4,1,2013,2013-08-09,0,0,25.5,519,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,3,2012-08-01,NA,-0.09660351456892201,-0.11992272997447205,23.25,2.25,0,0,42,37344,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
86,2009,5,1,2014,2014-09-07,0,0,28.75,528,4,1,NA,NA,NA,0,0,2014-07-31,08-2014,NA,NA,250,3,2013-08-01,NA,0.9086423085600887,-0.09660351456892201,25.5,3.25,1,0,45,37352,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
86,2009,6,1,2015,2015-08-22,0,0,27.5,535,4,1,NA,NA,NA,0,0,2015-03-31,07-2015,NA,NA,234,3,2014-08-01,NA,0.048279320298431336,0.9086423085600887,28.75,-1.25,1,1,84,37355,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
86,2009,7,1,2016,2016-09-03,0,0,30.5,544,3,1,2016-01-09,1,948,1,1,NA,NA,NA,NA,247,4,2015-08-01,162,0.8701630728720466,0.9274165068465381,31,-0.5,3,1,68,37394.5,180.75677961861092,2.628955102040816,42,270.38902344583113,2.4802853535353533,86,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
86,2009,8,1,2017,2017-08-14,0,0,28,543,4,1,NA,NA,NA,0,0,2017-03-31,08-2017,NA,NA,226,4,2016-08-01,NA,-0.10684719881354063,0.048279320298431336,27.5,0.5,1,3,73,37355,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
86,2009,9,1,2018,2018-09-17,0,0,28.5,537,3,1,NA,NA,NA,0,0,2018-03-31,08-2018,NA,NA,260,4,2017-08-01,NA,0.3822737625045305,-0.10684719881354063,28,0.5,1,1,58,37388.5,NA,NA,NA,NA,NA,NA,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
86,2009,10,1,2019,2019-08-27,0,0,31,547,2,1,2018-12-21,2,1184,1,0,2019-10-31,10-2019,NA,NA,239,NA,2018-08-01,143,0.9274165068465381,0.3822737625045305,28.5,2.5,2,1,55,37344.5,165.47254515910163,1.979866255144033,35,290.04902426074733,2.1549960784313726,73,526.8585858585859,26.0855,0.2431818181818182,-0.25464313554660745,115,76,39,25,0.32894736842105265,0.3391304347826087,0.2222222222222222
86,2009,11,1,2020,NA,0,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,5,2019-08-01,NA,NA,0.8701630728720466,30.5,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,529.2368421052631,26.63157894736842,0.7916666666666666,-0.1076177945333582,108,73,33,39,0.5342465753424658,0.3055555555555556,0.3391304347826087
87,1998,12,4,2010,2010-08-15,0,0,28,508,1,1,2010-01-15,1,243,1,1,NA,NA,1,0,227,5,2009-08-01,168,1.557130224763493,NA,NA,NA,3,NA,39,37666,388.25573268268573,6.076918032786885,37,700.1234233831274,6.197916666666667,79,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
87,1998,13,4,2011,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,5,2010-08-01,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
89,2009,3,1,2012,2012-08-18,0,0,24,510,5,0,NA,NA,NA,NA,NA,NA,NA,1,0,231,3,2011-08-01,NA,-0.38491040138923677,NA,NA,NA,0,NA,81,37394,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
89,2009,4,1,2013,2013-08-21,0,0,26,527,4,1,2013-01-08,2,606,1,0,2013-10-31,10-2013,1,0,233,3,2012-08-01,161,-0.24629495426274667,-2.0559474493264727,24.25,1.75,2,0,50,37424.5,140.37179656148538,4.348188524590164,33,283.1189182599256,4.386388888888889,64,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
89,2009,5,1,2014,2014-08-08,0,0,29.75,537,4,1,2013-12-25,2,697,1,0,2015-03-31,07-2015,1,0,220,3,2013-08-01,147,0.8956225877060607,-0.24629495426274667,26,3.75,2,2,63,37391,150.99390233268528,4.312835390946502,28,217.2557473078003,3.375130982367758,62,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
89,2009,6,1,2015,2015-07-28,0,0,26.5,540,4,0,NA,NA,NA,NA,NA,NA,NA,1,0,209,3,2014-08-01,NA,-0.6270130197749014,-0.38491040138923677,24,2.5,0,2,87,37388.5,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
89,2009,7,1,2016,2016-08-07,0,0,29.75,546,3,1,2016-01-02,1,934,1,0,2017-08-31,08-2017,1,0,220,4,2015-08-01,155,0.48074198153980013,0.8956225877060607,29.75,0,2,0,69,37405,176.6886671051735,2.614012244897959,42,270.5111609185409,2.4722070707070705,87,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
89,2009,8,1,2017,2017-08-08,0,0,26,546,2,0,NA,NA,NA,NA,NA,NA,NA,1,0,220,4,2016-08-01,NA,-1.1309539367027255,-0.6270130197749014,26.5,-0.5,0,2,62,37397,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
89,2009,9,1,2018,2018-09-01,0,0,24.25,548,2,1,NA,NA,NA,0,0,2018-03-31,08-2018,1,0,244,4,2017-08-01,NA,-2.0559474493264727,-1.1309539367027255,26,-1.75,1,0,59,37414,NA,NA,NA,NA,NA,NA,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
90,NA,NA,0,2010,2010-08-12,0,0,26.25,526,1,1,2010-01-20,2,233,1,0,2010-08-31,09-2010,NA,NA,224,NA,2009-08-01,173,-0.08444538058016045,NA,NA,NA,2,NA,41,37463.5,390.84154325135773,6.064766393442623,40,703.3205156037852,6.221818181818182,77,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
90,NA,NA,0,2011,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2010-08-01,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
92,1995,15,4,2010,2011-02-12,0,0,NA,NA,NA,1,2010-05-23,2,330,1,0,2011-07-31,07-2011,1,0,43,5,2009-08-01,296,NA,NA,NA,NA,2,NA,39,37981,404.2834072467253,5.524840816326531,64,744.6834633402366,6.127904282115869,70,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
92,1995,16,4,2011,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,5,2010-08-01,NA,NA,NA,NA,NA,0,2,10,37950.5,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
97,NA,NA,0,2010,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2010-08-31,09-2010,1,1,NA,NA,2009-08-01,NA,NA,-1.7336453722800411,27.25,NA,1,NA,54,37954,NA,NA,NA,NA,NA,NA,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
97,NA,NA,0,2011,2011-12-07,0,0,31.5,554,2,1,2011-03-18,1,453,1,0,2012-01-31,02-2012,1,1,341,NA,2010-08-01,230,0.8014758353141198,NA,NA,NA,2,1,46,37174,425.58913521902775,6.440477366255144,54,503.4981557922839,4.736748110831234,73,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
97,NA,NA,0,2012,2012-08-25,0,0,27.25,572,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,238,NA,2011-08-01,NA,-1.7336453722800411,NA,NA,NA,0,2,46,37170,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
100,1992,18,4,2010,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,5,2009-08-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
101,2009,3,1,2012,2012-08-27,0,0,19.5,490,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,3,2011-08-01,NA,-1.871513365720303,NA,NA,NA,0,NA,79,37406.5,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
101,2009,4,1,2013,2013-08-12,0,0,21.5,512,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,3,2012-08-01,NA,-1.798268833977694,-1.871513365720303,19.5,2,0,0,51,37421,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
101,2009,5,1,2014,2014-08-07,0,0,23,519,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,3,2013-08-01,NA,-1.3305366439062045,-1.798268833977694,21.5,1.5,0,0,58,37428.5,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
101,2009,6,1,2015,2015-08-05,0,0,23.5,527,3,1,NA,NA,NA,0,0,NA,NA,NA,NA,217,3,2014-08-01,NA,-1.455194422061733,-1.3305366439062045,23,0.5,1,0,82,37414.5,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
101,2009,7,1,2016,2016-09-02,0,0,25,535,3,1,2016-01-17,2,945,1,0,2017-08-31,08-2017,NA,NA,246,4,2015-08-01,170,-1.0915123431425515,-1.1534636636064994,26.25,-1.25,2,1,72,37468,185.40605106253938,2.6460326530612246,45,270.24943776273426,2.4895176767676768,82,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
101,2009,8,1,2017,2017-08-07,0,0,24.25,544,3,1,NA,NA,NA,0,0,2017-03-31,08-2017,NA,NA,219,4,2016-08-01,NA,-1.872699764761357,-1.455194422061733,23.5,0.75,1,2,67,37450,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
101,2009,9,1,2018,2018-08-19,0,0,24,540,2,1,NA,NA,NA,0,0,2018-03-31,08-2018,NA,NA,231,4,2017-08-01,NA,-1.812140063898147,-1.872699764761357,24.25,-0.25,1,1,54,37443,NA,NA,NA,NA,NA,NA,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
101,2009,10,1,2019,2019-08-11,0,0,24.5,539,2,1,NA,NA,NA,0,0,2019-02-28,08-2019,NA,NA,223,NA,2018-08-01,NA,-1.519212315927409,-1.812140063898147,24,0.5,1,1,55,37425,NA,NA,NA,NA,NA,NA,526.8585858585859,26.0855,0.2431818181818182,-0.25464313554660745,115,76,39,25,0.32894736842105265,0.3391304347826087,0.2222222222222222
101,2009,11,1,2020,2020-11-23,0,NA,26.25,549,NA,1,NA,NA,NA,0,0,2020-02-29,09-2020,NA,NA,328,5,2019-08-01,NA,-1.1534636636064994,-1.519212315927409,24.5,1.75,1,1,NA,NA,NA,NA,NA,NA,NA,NA,529.2368421052631,26.63157894736842,0.7916666666666666,-0.1076177945333582,108,73,33,39,0.5342465753424658,0.3055555555555556,0.3391304347826087
102,NA,NA,0,2010,2010-09-17,0,0,29.25,522,4,1,2009-12-30,2,260,1,0,2011-07-31,07-2011,NA,NA,260,NA,2009-08-01,152,1.4001701149212893,-0.5147117395469613,26.75,2.5,2,NA,30,37785,378.60980200472073,6.108576131687243,34,692.4206456931029,6.127609571788414,81,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
102,NA,NA,0,2011,2011-09-25,0,0,28.5,527,3,1,2011-01-18,1,422,1,0,2012-07-31,08-2012,NA,NA,268,NA,2010-08-01,171,0.8515325475912002,1.4001701149212893,29.25,-0.75,2,2,25,38010,381.6030799542246,6.5761393442622955,47,606.7208989990334,5.013244332493703,80,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
102,NA,NA,0,2012,2012-11-22,0,0,30.25,545,3,1,2012-01-17,1,555,1,1,NA,NA,NA,NA,327,NA,2011-08-01,170,0.725874550380972,0.8515325475912002,28.5,1.75,3,2,75,37898.5,333.2823454735662,4.575069387755102,44,270.62994896973123,4.600234848484848,73,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
102,NA,NA,0,2013,2013-09-11,0,0,26.75,540,3,1,NA,NA,NA,0,0,NA,NA,NA,NA,254,NA,2012-08-01,NA,-0.5147117395469613,NA,NA,NA,1,3,51,37935,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
102,NA,NA,0,2014,NA,0,0,NA,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2013-08-01,NA,NA,0.725874550380972,30.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
104,1993,17,4,2010,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,0,NA,5,2009-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
105,2009,3,1,2012,2012-08-26,0,0,22,494,5,1,NA,NA,NA,0,0,2012-06-30,08-2012,1,0,239,3,2011-08-01,NA,-0.6301603298807128,NA,NA,NA,1,NA,78,37400,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
105,2009,4,1,2013,2013-08-13,0,0,23.73,510,5,1,NA,NA,NA,0,0,2013-07-31,08-2013,1,0,225,3,2012-08-01,NA,-0.5202351171291985,-0.6301603298807128,22,1.7300000000000004,1,1,21,37332,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
111,NA,NA,0,2010,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2010-07-31,08-2010,1,0,NA,NA,2009-08-01,NA,NA,-2.5376748428743485,22.5,NA,1,NA,32,37866,NA,NA,NA,NA,NA,NA,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
111,NA,NA,0,2011,2011-08-25,0,0,25.75,534,2,1,NA,NA,NA,0,0,2011-07-31,08-2011,1,0,237,NA,2010-08-01,NA,-0.6913027910650914,NA,NA,NA,1,1,24,37779,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
111,NA,NA,0,2012,2012-08-10,0,0,25,537,2,1,NA,NA,NA,0,0,2012-06-30,08-2012,1,0,223,NA,2011-08-01,NA,-1.1847183051317642,-0.6913027910650914,25.75,-0.75,1,1,60,37780,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
111,NA,NA,0,2013,2013-08-08,0,0,22.5,539,2,0,NA,NA,NA,NA,NA,NA,NA,1,0,220,NA,2012-08-01,NA,-2.5376748428743485,NA,NA,NA,0,1,12,37715,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
112,2009,3,1,2012,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,3,2011-08-01,NA,NA,NA,NA,NA,0,NA,81,37820,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
112,2009,4,1,2013,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2013-09-30,09-2013,1,0,NA,3,2012-08-01,NA,NA,NA,NA,NA,1,0,46,37774,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
112,2009,5,1,2014,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2014-08-31,08-2014,1,0,NA,3,2013-08-01,NA,NA,NA,NA,NA,1,1,53,37759.5,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
112,2009,6,1,2015,2015-09-01,0,0,22,519,4,1,NA,NA,NA,0,0,NA,NA,1,0,244,3,2014-08-01,NA,-1.8621149594983568,NA,NA,NA,1,1,72,37762.5,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
112,2009,7,1,2016,2016-11-06,0,0,28,528,2,1,2016-03-12,2,985,1,1,NA,NA,1,0,311,4,2015-08-01,225,0.5925547879248549,-1.8621149594983568,22,6,3,1,65,37801,213.10564192749814,2.711155737704918,61,261.43495047445754,2.5440833333333335,72,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
112,2009,8,1,2017,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,4,2016-08-01,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
